SV_ID,Property_Name,BHK,Property_Type,City,USPs,OTA_Platform,Current_Title,Valid_Listing_URL
3900,Aravali,2,Villa,Udaipur,"Private Pool, Mountain View",MakeMyTrip,StayVista at Aravali villa,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202408281037262121&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
3787,Le Mistral,4,Villa,Kodaikanal,Gazebo,Agoda,StayVista at Le Mistral,https://www.agoda.com/en-in/le-mistral-kodai-luxury-villa/hotel/kodaikanal-in.html
3787,Le Mistral,4,Villa,Kodaikanal,Gazebo,Airbnb,4BR|Nature Retreat-Le Mistral@Kodaikanal,https://www.airbnb.co.in/rooms/1236758298882788036
3787,Le Mistral,4,Villa,Kodaikanal,Gazebo,Booking.com,StayVista's Le Mistral - 4BHK Hill-View Villa with Gazebo,https://www.booking.com/hotel/in/le-mistral-kodai-luxury-villa.html
3787,Le Mistral,4,Villa,Kodaikanal,Gazebo,MakeMyTrip,StayVista at Le Mistral,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202408081042226889&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
3845,Middle Earth,8,Villa,Karjat,Infinity Pool,Agoda,Middle Earth by Vieda - Part of StayVista,https://www.agoda.com/en-in/middle-earth-by-vieda-part-of-stayvista-with-pool/hotel/karjat-in.html
3845,Middle Earth,8,Villa,Karjat,Infinity Pool,Airbnb,StayVista at Middle Earth | 8BHK Pool & Theatre,https://www.airbnb.co.in/rooms/1237353211807905856
3845,Middle Earth,8,Villa,Karjat,Infinity Pool,Booking.com,"Middle Earth by VIEDA, StayVista - 8BHK Villa with Infinity Pool & Home Theatre",https://www.booking.com/hotel/in/stayvista-at-middle-earth.html
3845,Middle Earth,8,Villa,Karjat,Infinity Pool,MakeMyTrip,Middle Earth by Vieda (Part of StayVista),https://www.makemytrip.com/hotels/hotel-details/?hotelId=202409021621155203&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
3869,Gulposh Retreat,3,Villa,India,"Private Pool, Gazebo",Agoda,StayVista at Gulposh Retreat,https://www.agoda.com/en-in/stayvista-at-gulposh-retreat/hotel/jambrung-in.html
3869,Gulposh Retreat,3,Villa,India,"Private Pool, Gazebo",Airbnb,StayVista @Gulposh Retreat w/ PrivatePool & Gazebo,https://www.airbnb.co.in/rooms/1237403854939190253
3869,Gulposh Retreat,3,Villa,India,"Private Pool, Gazebo",Booking.com,StayVista's Gulposh Retreat - 3BHK Villa with Viewing Deck & Private Pool,https://www.booking.com/hotel/in/stayvista-at-gulposh-retreat.html
3869,Gulposh Retreat,3,Villa,India,"Private Pool, Gazebo",MakeMyTrip,StayVista at Gulposh Retreat,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202408011115213929&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
3861,Griha Sankalpa,5,Villa,India,Private Pool,Agoda,StayVista at Griha Sankalpa,https://www.agoda.com/en-in/stayvista-at-griha-sankalpa/hotel/makkiyad-in.html
3861,Griha Sankalpa,5,Villa,India,Private Pool,Airbnb,5BR|Scenic Views|StayVista| Griha Sankalpa @Kerala,https://www.airbnb.co.in/rooms/1238199051492331719
3861,Griha Sankalpa,5,Villa,India,Private Pool,Booking.com,"Griha Sankalpa by VEO, StayVista - 5BHK Mountain-View Villa with Garden",https://www.booking.com/hotel/in/griha-sankalpa-a-farmstay.html
3861,Griha Sankalpa,5,Villa,India,Private Pool,MakeMyTrip,StayVista at Griha Sankalpa,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202409041341421777&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
3427,Dusk by the hills,4,Villa,Lonavala,Pool,Agoda,StayVista at Dusk by the hills,https://www.agoda.com/stayvista-at-dusk-by-the-hills/hotel/malavli-in.html
3427,Dusk by the hills,4,Villa,Lonavala,Pool,Airbnb,"StayVista at Dusk by the Hills w/ Pool, Lonavala",https://www.airbnb.co.in/rooms/1241719799257765115
3427,Dusk by the hills,4,Villa,Lonavala,Pool,Booking.com,Dusk by the hills by StayVista - 4BHK Villa with Heated Pool & Bathtub,https://www.booking.com/hotel/in/stayvista-at-dusk-by-the-hills.html
3427,Dusk by the hills,4,Villa,Lonavala,Pool,MakeMyTrip,StayVista at Dusk by the hills,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202409051647254350&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
2327,Grande Prima,5,Villa,Panchgani,Jacuzzi,Agoda,StayVista at Grande Prima,https://www.agoda.com/en-gb/stayvista-at-grande-prima/hotel/panchgani-in.html
2327,Grande Prima,5,Villa,Panchgani,Jacuzzi,Airbnb,Grande Prima Lux – Jacuzzi & Entertainment,https://www.airbnb.co.in/rooms/1241648306537759448
2327,Grande Prima,5,Villa,Panchgani,Jacuzzi,Booking.com,StayVista's Grande Prima - 5BHK Villa with Jacuzzi & Home Theatre,https://www.booking.com/hotel/in/prima-by-vista-grande.html
2327,Grande Prima,5,Villa,Panchgani,Jacuzzi,MakeMyTrip,StayVista at Grande Prima,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202409061444177941&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
3955,Summer Days,5,Villa,India,Pool,Agoda,StayVista at Summer Days,https://www.agoda.com/en-in/stayvista-at-summer-days/hotel/saligao-in.html
3955,Summer Days,5,Villa,India,Pool,Airbnb,5BHK |Pool Retreat | StayVista| Summer Days@Nagoa,https://www.airbnb.co.in/rooms/1243884080825394823
3955,Summer Days,5,Villa,India,Pool,Booking.com,StayVista's Summer Days - Saligao - 5BHK Pet-Friendly Villa with Bar,https://www.booking.com/hotel/in/stayvista-at-summer-days.html
3955,Summer Days,5,Villa,India,Pool,MakeMyTrip,StayVista at Summer Days,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202409111721069250&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
3244,The Rasa Bungalow,5,Villa,Bhimtal,Lake View,Agoda,StayVista at The Rasa Bungalow,https://www.agoda.com/en-in/stayvista-at-the-rasa-bungalow-with-lake-view-wi-fi/hotel/bhimtal-in.html
3244,The Rasa Bungalow,5,Villa,Bhimtal,Lake View,Airbnb,5BR The Rasa Bungalow w/Lakeview & Wifi,https://www.airbnb.co.in/rooms/1255453844548187902
3244,The Rasa Bungalow,5,Villa,Bhimtal,Lake View,Booking.com,The Rasa Bungalow by StayVista - 5BHK Pet-Friendly Villa Near Bhimtal Lake,https://www.booking.com/hotel/in/stayvista-at-the-rasa-bungalow.html
3244,The Rasa Bungalow,5,Villa,Bhimtal,Lake View,MakeMyTrip,StayVista at The Rasa Bungalow,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202406261511202569&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
3974,Ravendell,3,Villa,India,"Infinity Pool, Gazebo",Agoda,StayVista at Ravendell,https://www.agoda.com/stayvista-at-ravendell/hotel/padghawali-in.html
3974,Ravendell,3,Villa,India,"Infinity Pool, Gazebo",Airbnb,Ravendell Villa 3bhk w/ Infinity Pool & Gazebo,https://www.airbnb.co.in/rooms/1249893303429078942
3974,Ravendell,3,Villa,India,"Infinity Pool, Gazebo",Booking.com,StayVista's Ravendell - Khopoli - 3BHK Pet-Friendly Villa with Infinity Pool,https://www.booking.com/hotel/in/stayvista-at-ravendell.html
3974,Ravendell,3,Villa,India,"Infinity Pool, Gazebo",MakeMyTrip,StayVista at Ravendell,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202409171422272388&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
4037,Airhill,4,Villa,Lonavala,"Pool, Bonfire",Agoda,StayVista at Airhill,https://www.agoda.com/en-in/stayvista-at-airhill/hotel/lonavala-in.html
4037,Airhill,4,Villa,Lonavala,"Pool, Bonfire",Airbnb,"StayVista @Airhill 4BR villa w/Pool+View, Lonavala",https://www.airbnb.co.in/rooms/1263599046877951445
4037,Airhill,4,Villa,Lonavala,"Pool, Bonfire",Booking.com,StayVista's Airhill - 4BHK Villa with Bar & Alfresco Dining,https://www.booking.com/hotel/in/stayvista-at-airhill-with-pool-bonfire-wifi.html
4037,Airhill,4,Villa,Lonavala,"Pool, Bonfire",MakeMyTrip,StayVista at Airhill,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202410011711311347&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
3846,Ohana 36,2,Villa,India,Gazebo,Agoda,StayVista at Ohana 36,https://www.agoda.com/stayvista-at-ohana-36/hotel/guwahati-in.html
3846,Ohana 36,2,Villa,India,Gazebo,Airbnb,2BHK Nature Escape w/Gazebo + Views near Guwahati,https://www.airbnb.co.in/rooms/1530816514501409952
3846,Ohana 36,2,Villa,India,Gazebo,Booking.com,StayVista's Ohana 36 - 2BHK Pet-Friendly Villa with Karaoke,https://www.booking.com/hotel/in/stayvista-at-ohana-36.html
3846,Ohana 36,2,Villa,India,Gazebo,MakeMyTrip,StayVista at Ohana 36,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202410020552359148&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
3914,The Glen,12,Villa,India,"Pool, Bonfire, BBQ",Agoda,StayVista at The Glen,https://www.agoda.com/en-in/stayvista-at-the-glen/hotel/pale-pawan-ma-in.html
3914,The Glen,12,Villa,India,"Pool, Bonfire, BBQ",Airbnb,"StayVista at The Glen w/ Pool, BBQ, Bonfire",https://www.airbnb.co.in/rooms/1259817596878344847
3914,The Glen,12,Villa,India,"Pool, Bonfire, BBQ",Booking.com,The Glen by StayVista - 12BHK Pet-Friendly Villa with Home Theatre,https://www.booking.com/hotel/in/stayvista-at-the-glen.html
3914,The Glen,12,Villa,India,"Pool, Bonfire, BBQ",MakeMyTrip,StayVista at The Glen,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202410031425277650&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
4019,Casa Canto,4,Villa,Goa,Infinity Pool,Agoda,StayVista at Casa Canto,https://www.agoda.com/en-in/stayvista-at-tellado-canto/hotel/goa-in.html
4019,Casa Canto,4,Villa,Goa,Infinity Pool,Airbnb,4BHK Rooftop Pool Villa| SV at Casa Canto@Siolim,https://www.airbnb.co.in/rooms/1262695155307517512
4019,Casa Canto,4,Villa,Goa,Infinity Pool,Booking.com,StayVista's Casa Canto - Siolim - 4BHK Pet-Friendly Villa with Infinity Pool,https://www.booking.com/hotel/in/stayvista-at-tellado-canto.html
4019,Casa Canto,4,Villa,Goa,Infinity Pool,MakeMyTrip,StayVista at Casa Canto,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202410051531492289&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
4004,A Portuguese Tale,7,Villa,Goa,"Private Pool, Lawn, BBQ",Agoda,StayVista at A Portuguese Tale,https://www.agoda.com/en-in/stayvista-at-a-portuguese-tale-pool-bar-bbq/hotel/goa-in.html
4004,A Portuguese Tale,7,Villa,Goa,"Private Pool, Lawn, BBQ",Airbnb,7BHK+ Portuguese Tale+Pvt Pool+Lawn@ Assagao,https://www.airbnb.co.in/rooms/1262850385711330265
4004,A Portuguese Tale,7,Villa,Goa,"Private Pool, Lawn, BBQ",Booking.com,StayVista's A Portuguese Tale - Assagao - 7BHK Villa with Bar & Private Pool,https://www.booking.com/hotel/in/a-portuguese-tale-assagao.html
4004,A Portuguese Tale,7,Villa,Goa,"Private Pool, Lawn, BBQ",MakeMyTrip,StayVista at A Portuguese Tale,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202410071032302898&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
4035,Crystalline by VEO,3,Villa,Alibaug,Jacuzzi,Agoda,Crystalline by VEO - Part of StayVista,https://www.agoda.com/en-in/stayvista-at-crystalline-w-kid-s-room/hotel/alibaug-in.html
4035,Crystalline by VEO,3,Villa,Alibaug,Jacuzzi,Airbnb,3BR |Family Stay|StayVista| Crystalline @Alibaug,https://www.airbnb.co.in/rooms/1262170134036574538
4035,Crystalline by VEO,3,Villa,Alibaug,Jacuzzi,Booking.com,"Crystalline w Kid's Room by VEO, StayVista - 3BHK with Home Theatre & Jacuzzi",https://www.booking.com/hotel/in/stayvista-at-crystalline-with-kids-room.html
4035,Crystalline by VEO,3,Villa,Alibaug,Jacuzzi,MakeMyTrip,Crystalline by VEO - Part of StayVista w/ Kid's Room,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202410071446485542&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
3987,Dolce Montagna,7,Villa,Lonavala,Pool,Agoda,StayVista at Dolce Montagna,https://www.agoda.com/stayvista-at-dolce-montagna/hotel/lonavala-in.html
3987,Dolce Montagna,7,Villa,Lonavala,Pool,Airbnb,7BR|Mountain+Pool|StayVista| Dolce Montagna@Lonvla,https://www.airbnb.co.in/rooms/1262933164228113606
3987,Dolce Montagna,7,Villa,Lonavala,Pool,Booking.com,StayVista's Dolce Montagna - 7BHK Lake-View Villa with Sports Turf,https://www.booking.com/hotel/in/stayvista-at-dolce-montagna.html
3987,Dolce Montagna,7,Villa,Lonavala,Pool,MakeMyTrip,StayVista at Dolce Montagna,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202410081601013748&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
1739,Casa Enchante,4,Villa,Lonavala,"Private Pool, Lawn",Agoda,StayVista at Casa Enchante,https://www.agoda.com/en-in/casa-enchante-by-vista-rooms/hotel/lonavala-in.html
1739,Casa Enchante,4,Villa,Lonavala,"Private Pool, Lawn",Airbnb,"4BHK Pool Lawn | Casa Enchante, Lonavala",https://www.airbnb.co.in/rooms/1262914549234467676
1739,Casa Enchante,4,Villa,Lonavala,"Private Pool, Lawn",Booking.com,StayVista's Casa Enchante - 4BHK Pet-Friendly Villa with Private Pool,https://www.booking.com/hotel/in/casa-enchante-by-vista-rooms.html
1739,Casa Enchante,4,Villa,Lonavala,"Private Pool, Lawn",MakeMyTrip,StayVista at Casa Enchante,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202410041011273061&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
3935,Vatika Nature Nest,4,Cottage,India,Lawn,Agoda,StayVista at Vatika Nature Nest,https://www.agoda.com/stayvista-at-vatika-nature-nest/hotel/hubbangeri-in.html
3935,Vatika Nature Nest,4,Cottage,India,Lawn,Airbnb,4BR|Pvt Lawn|StayVista| Vatika Nature Nest@Gokarna,https://www.airbnb.co.in/rooms/1264246357675219819
3935,Vatika Nature Nest,4,Cottage,India,Lawn,Booking.com,StayVista's Vatika Nature Nest - Mirjan - 4BHK Pet-Friendly Cottage,https://www.booking.com/hotel/in/stayvista-at-vatika-nature-nest-gokarna.html
3935,Vatika Nature Nest,4,Cottage,India,Lawn,MakeMyTrip,StayVista at Vatika Nature Nest,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202410071516364963&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
3937,The Grand Crest,9,Villa,India,Private Pool,Agoda,StayVista at The Grand Crest w/ Presidential Suite,https://www.agoda.com/en-in/stayvista-at-the-grand-crest/hotel/jambrung-in.html
3937,The Grand Crest,9,Villa,India,Private Pool,Airbnb,StayVista at The Grand Crest | Presidential Suite,https://www.airbnb.co.in/rooms/1316464427309451542
3937,The Grand Crest,9,Villa,India,Private Pool,Booking.com,The Grand Crest w Presidential Suite by StayVista - 9BHK with Sports Turf & Sauna,https://www.booking.com/hotel/in/stayvista-at-the-grand-crest.html
3937,The Grand Crest,9,Villa,India,Private Pool,MakeMyTrip,The Grand Crest w/ Presidential Suite,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202410151238214074&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
4071,Twilight Perch,6,Villa,Mussoorie,"Bonfire, BBQ",Agoda,StayVista at Twilight Perch,https://www.agoda.com/stayvista-at-twilight-perch/hotel/mussoorie-in.html
4071,Twilight Perch,6,Villa,Mussoorie,"Bonfire, BBQ",Airbnb,Luxe 6BR Twilight Perch w/Serene Views & Wifi,https://www.airbnb.co.in/rooms/1272239431146837127
4071,Twilight Perch,6,Villa,Mussoorie,"Bonfire, BBQ",Booking.com,StayVista's Twilight Perch - 6BHK Villa with BBQ & Bonfire,https://www.booking.com/hotel/in/stayvista-at-twilight-perch.html
4071,Twilight Perch,6,Villa,Mussoorie,"Bonfire, BBQ",MakeMyTrip,StayVista at Twilight Perch,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202410181521297503&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
3970,Whispering Arc,4,Villa,India,"Pool, Jacuzzi",Agoda,StayVista at Whispering Arc,https://www.agoda.com/stayvista-at-whispering-arc/hotel/jim-corbett-in.html
3970,Whispering Arc,4,Villa,India,"Pool, Jacuzzi",Airbnb,Luxe 4BR Whispering Arc w/Pool & Wifi | Ramnagar,https://www.airbnb.co.in/rooms/1272186220705290979
3970,Whispering Arc,4,Villa,India,"Pool, Jacuzzi",Booking.com,StayVista's Whispering Arc - 4BHK Pet-Friendly Villa with Jacuzzi,https://www.booking.com/hotel/in/stayvista-at-whispering-arc.html
3970,Whispering Arc,4,Villa,India,"Pool, Jacuzzi",MakeMyTrip,StayVista at Whispering Arc,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202410181639274367&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
4067,Nayak,4,House,India,Lawn,Agoda,StayVista at Nayak House,https://www.agoda.com/en-in/stayvista-at-nayak-house/hotel/kolkata-in.html
4067,Nayak,4,House,India,Lawn,Airbnb,4BR| Luxe Stay |StayVista| Nayak House @Kolkata,https://www.airbnb.co.in/rooms/1275193109224250019
4067,Nayak,4,House,India,Lawn,Booking.com,StayVista's Nayak House - 4BHK with Pet Friendly & Terrace,https://www.booking.com/hotel/in/stayvista-at-nayak-house.html
4067,Nayak,4,House,India,Lawn,MakeMyTrip,StayVista at Nayak House,https://www.makemytrip.com/hotels/hotel-details/?hotelId=202410241039319476&_uCurrency=INR&checkin=11252025&checkout=11262025&city=CTAGR&country=IN&funnelType=getaway&lat=27.16779&lng=78.04893&locusId=ZNDEL67F7E280&locusType=zone&rank=1&roomStayQualifier=2e0e&seekSummaryRequired=false&viewType=LUXE&mtkeys=defaultMtkey
